latitude,longitude
-2.621313,51.495725
-2.62131,51.495734
-2.62132,51.495736
-2.62129,51.495753
-2.621287,51.495754
-2.621285,51.495754
-2.621285,51.495754
-2.621284,51.495754
-2.621284,51.495755
-2.621283,51.495755
-2.621283,51.495755
-2.621286,51.495754
-2.621276,51.495757
-2.62127,51.495759
-2.621269,51.49576
-2.621257,51.495764
-2.62124,51.495771
-2.621207,51.495787
-2.620875,51.495664
-2.620877,51.495663
-2.620867,51.495667
-2.620865,51.495663
-2.620848,51.495583
-2.620843,51.495593
-2.62137,51.495412
-2.621864,51.493746
-2.621892,51.493493
-2.621893,51.493419
-2.621897,51.493322
-2.621897,51.493297
-2.621893,51.493286
-2.621899,51.493285
-2.621912,51.493296
-2.621914,51.493294
-2.621914,51.493294
-2.621915,51.493296
-2.621915,51.493294
-2.621915,51.493288
-2.621916,51.493286
-2.621916,51.493291
-2.621915,51.493283
-2.621866,51.492398
-2.621716,51.491901
-2.621671,51.491822
-2.621645,51.491752
-2.621609,51.491681
-2.621584,51.491613
-2.62156,51.491555
-2.621536,51.49151
-2.621512,51.491468
-2.621495,51.491436
-2.621482,51.49141
-2.621475,51.491383
-2.621468,51.491363
-2.621462,51.491351
-2.619025,51.489102
-2.616252,51.486516
-2.616173,51.486419
-2.616129,51.486337
-2.615859,51.485988
-2.61568,51.485451
-2.615677,51.485403
-2.613009,51.484939
-2.612781,51.484913
-2.612734,51.484907
-2.612482,51.48488
-2.612422,51.484872
-2.611541,51.48546
-2.611494,51.485485
-2.611447,51.48551
-2.611407,51.485531
-2.611372,51.48555
-2.611337,51.485568
-2.611303,51.485586
-2.611269,51.485604
-2.611231,51.485625
-2.611073,51.485709
-2.61101,51.485742
-2.609248,51.486814
-2.609281,51.486817
-2.609288,51.486821
-2.609288,51.486821
-2.609291,51.486822
-2.609293,51.486823
-2.609285,51.486821
-2.609277,51.486818
-2.609275,51.486817
-2.609285,51.486816
-2.609298,51.486814
-2.609332,51.486805
-2.609345,51.4868
-2.609359,51.486796
-2.609375,51.486793
-2.609391,51.486789
-2.609409,51.486785
-2.609424,51.486781
-2.609621,51.486521
-2.609618,51.486514
-2.60962,51.486508
-2.609678,51.486464
-2.609683,51.486458
-2.609688,51.48645
-2.609692,51.486443
-2.609714,51.486452
-2.609714,51.486452
-2.60974,51.486401
-2.609804,51.48638
-2.609811,51.486378
-2.609811,51.486379
-2.609767,51.486395
-2.609765,51.486405
-2.609765,51.486414
-2.609762,51.486427
-2.609758,51.486435
-2.60975,51.486443
-2.60974,51.486453
-2.609731,51.486461
-2.609676,51.486501
-2.609326,51.48679
-2.60933,51.486787
-2.609322,51.486787
-2.609317,51.486787
-2.609314,51.486791
-2.609305,51.486799
-2.6093,51.486798
-2.609265,51.486771
-2.609265,51.486771
-2.609241,51.486765
-2.607898,51.486478
-2.607959,51.486376
-2.607988,51.486329
-2.608018,51.486279
-2.608054,51.486222
-2.608232,51.485931
-2.608249,51.485905
-2.610565,51.485973
-2.610764,51.485832
-2.612834,51.483526
-2.612866,51.4833
-2.612861,51.483211
-2.612876,51.483109
-2.612885,51.483029
-2.612844,51.482833
-2.612561,51.481284
-2.611169,51.479988
-2.613177,51.479486
-2.613177,51.479486
-2.613225,51.479478
-2.61323,51.479476
-2.613237,51.479465
-2.613233,51.479451
-2.613223,51.479449
-2.6131,51.479503
-2.613071,51.479518
-2.613167,51.479491
-2.613167,51.479491
-2.613224,51.479477
-2.614187,51.479383
-2.614934,51.47935
-2.615075,51.479344
-2.615215,51.479329
-2.615537,51.479198
-2.615687,51.479172
-2.616269,51.479077
-2.616602,51.479039
-2.617349,51.478919
-2.617402,51.478937
-2.617397,51.478926
-2.61741,51.478922
-2.617388,51.478897
-2.61741,51.478879
-2.617481,51.478869
-2.617663,51.478857
-2.617763,51.478802
-2.617772,51.478794
-2.617787,51.478788
-2.617803,51.478783
-2.617819,51.478777
-2.617834,51.478769
-2.618387,51.478512
-2.618419,51.47851
-2.618502,51.478489
-2.618525,51.478483
-2.619268,51.478175
-2.619311,51.478156
-2.619355,51.478135
-2.619366,51.478129
-2.619409,51.478105
-2.620037,51.477549
-2.620065,51.477526
-2.620096,51.477505
-2.620718,51.476964
-2.620803,51.476908
-2.621033,51.476786
-2.621062,51.47677
-2.621088,51.476754
-2.621538,51.476504
-2.621562,51.476488
-2.621586,51.47647
-2.621614,51.476454
-2.621802,51.476339
-2.62183,51.476321
-2.621841,51.476309
-2.622715,51.475768
-2.622737,51.475751
-2.622759,51.475733
-2.622783,51.475715
-2.622806,51.475696
-2.622828,51.475678
-2.623528,51.475095
-2.623603,51.475012
-2.623621,51.474991
-2.623637,51.474968
-2.6238,51.474772
-2.624101,51.47434
-2.624366,51.474108
-2.624354,51.474087
-2.62436,51.474064
-2.624475,51.473961
-2.624499,51.47395
-2.624523,51.473937
-2.624542,51.473924
-2.624559,51.473908
-2.625145,51.473333
-2.625143,51.473305
-2.625144,51.473278
-2.62515,51.473231
-2.625164,51.473214
-2.625184,51.473195
-2.625199,51.473175
-2.625316,51.472491
-2.625319,51.472469
-2.625459,51.471714
-2.625567,51.471613
-2.625581,51.471592
-2.625602,51.471549
-2.625613,51.471527
-2.625625,51.471505
-2.625738,51.471028
-2.625745,51.471007
-2.625754,51.470984
-2.626035,51.470311
-2.62604,51.470287
-2.626043,51.470262
-2.626041,51.470237
-2.626002,51.470036
-2.625943,51.469299
-2.625949,51.469278
-2.625955,51.469257
-2.625917,51.468555
-2.625918,51.468532
-2.625929,51.468508
-2.625928,51.468207
-2.625918,51.468182
-2.625913,51.468157
-2.625946,51.468063
-2.62595,51.468038
-2.625948,51.468012
-2.625938,51.467987
-2.62593,51.467964
-2.625893,51.467847
-2.625889,51.467822
-2.625863,51.467621
-2.625858,51.467596
-2.625852,51.467463
-2.625857,51.46744
-2.625687,51.466698
-2.625807,51.466371
-2.625817,51.466352
-2.625826,51.466331
-2.626471,51.465768
-2.626487,51.465719
-2.626609,51.465475
-2.626641,51.465398
-2.626758,51.465251
-2.626919,51.464949
-2.627796,51.46454
-2.627829,51.464536
-2.627863,51.46453
-2.627894,51.464525
-2.627924,51.464521
-2.627954,51.464516
-2.628253,51.464383
-2.629053,51.464529
-2.629105,51.464576
-2.629135,51.4652
-2.629136,51.465226
-2.629144,51.465323
-2.629151,51.465347
-2.629203,51.465445
-2.629337,51.465854
-2.62935,51.466019
-2.629344,51.46604
-2.629335,51.46606
-2.629323,51.466079
-2.629307,51.466098
-2.629285,51.466112
-2.628793,51.466769
-2.628777,51.466788
-2.628759,51.466807
-2.628743,51.466824
-2.628723,51.466841
-2.628723,51.466862
-2.628715,51.466882
-2.628493,51.467196
-2.628206,51.467565
-2.628206,51.467565
-2.628029,51.467792
-2.627583,51.468448
-2.627388,51.468581
-2.627221,51.469326
-2.62723,51.469354
-2.627242,51.469378
-2.627256,51.469403
-2.627275,51.469429
-2.627298,51.469451
-2.62764,51.469631
-2.627845,51.469691
-2.627873,51.469702
-2.6279,51.469712
-2.62899,51.469861
-2.629034,51.469859
-2.629219,51.469846
-2.629252,51.469844
-2.629284,51.469843
-2.629316,51.469841
-2.629819,51.469736
-2.629846,51.469731
-2.630946,51.469423
-2.631023,51.469408
-2.631061,51.469402
-2.6311,51.469395
-2.631172,51.469379
-2.631206,51.469369
-2.63124,51.469359
-2.631274,51.469348
-2.631949,51.46916
-2.631984,51.469157
-2.633067,51.46917
-2.633098,51.469187
-2.63319,51.469236
-2.63322,51.469252
-2.633249,51.469268
-2.633275,51.469284
-2.633302,51.469299
-2.633331,51.469314
-2.633358,51.46933
-2.634526,51.469577
-2.634485,51.470191
-2.634456,51.470208
-2.634433,51.47022
-2.634409,51.470234
-2.634357,51.470265
-2.634332,51.470272
-2.634273,51.470295
-2.633235,51.470607
-2.6332,51.470615
-2.633163,51.470625
-2.633128,51.470626
-2.63309,51.47063
-2.63305,51.470635
-2.632644,51.470677
-2.632576,51.470679
-2.632508,51.470696
-2.631426,51.470924
-2.63132,51.470948
-2.631288,51.470955
-2.631254,51.470965
-2.630333,51.471267
-2.630305,51.47128
-2.630275,51.471293
-2.630245,51.471307
-2.630213,51.47132
-2.63019,51.471327
-2.630508,51.471296
-2.630487,51.471298
-2.630467,51.4713
-2.630443,51.471307
-2.63042,51.471313
-2.629468,51.471505
-2.628478,51.471774
-2.628376,51.471796
-2.628297,51.471809
-2.628259,51.471816
-2.628221,51.471825
-2.628187,51.471834
-2.628157,51.471843
-2.628122,51.471856
-2.62809,51.471867
-2.62806,51.471875
-2.628029,51.471884
-2.627999,51.471896
-2.627009,51.472166
-2.626948,51.472202
-2.62692,51.472212
-2.62689,51.472229
-2.626858,51.472243
-2.626827,51.472259
-2.626407,51.472476
-2.626379,51.472492
-2.625992,51.472718
-2.625646,51.47298
-2.625629,51.472995
-2.625617,51.47301
-2.624978,51.473554
-2.624378,51.474153
-2.624358,51.474176
-2.624334,51.474195
-2.624307,51.474213
-2.624281,51.47423
-2.624266,51.474244
-2.62404,51.47448
-2.623471,51.475106
-2.623426,51.475145
-2.623405,51.475175
-2.62326,51.475343
-2.623239,51.475367
-2.623188,51.475406
-2.623158,51.475423
-2.623133,51.47544
-2.623103,51.475458
-2.622316,51.476086
-2.622301,51.476115
-2.622276,51.476134
-2.621726,51.476455
-2.62134,51.476648
-2.62045,51.477273
-2.62042,51.477293
-2.620391,51.477312
-2.619766,51.477805
-2.619275,51.478146
-2.619244,51.478164
-2.619213,51.478185
-2.619184,51.478207
-2.619015,51.478314
-2.618818,51.478381
-2.617638,51.47894
-2.617585,51.478961
-2.617542,51.478976
-2.617394,51.479043
-2.61731,51.479076
-2.617138,51.479124
-2.61695,51.479182
-2.616936,51.479194
-2.616937,51.47921
-2.616938,51.479218
-2.616672,51.479242
-2.616672,51.479242
-2.616134,51.479213
-2.615146,51.479311
-2.615034,51.479325
-2.614876,51.479342
-2.6148,51.479351
-2.614348,51.479386
-2.614209,51.479399
-2.614038,51.47942
-2.61383,51.479456
-2.613509,51.479534
-2.613606,51.479641
-2.613592,51.479636
-2.613561,51.479619
-2.613522,51.4796
-2.613475,51.479581
-2.613426,51.479562
-2.613387,51.479551
-2.613351,51.479544
-2.613323,51.479541
-2.613156,51.479543
-2.612953,51.479486
-2.612964,51.479475
-2.612978,51.479467
-2.612987,51.479459
-2.613003,51.479458
-2.613167,51.479491
-2.613167,51.479491
-2.611879,51.480095
-2.611757,51.480361
-2.611914,51.480621
-2.612701,51.482088
-2.612757,51.482344
-2.612205,51.48493
-2.612125,51.485025
-2.61211,51.48507
-2.611937,51.485271
-2.609405,51.487347
-2.609088,51.487889
-2.608983,51.48806
-2.608938,51.488149
-2.607471,51.490911
-2.604701,51.492527
-2.604199,51.492675
-2.601883,51.494397
-2.600213,51.495476
-2.597909,51.496978
-2.597234,51.497492
-2.597198,51.497498
-2.597117,51.49753
-2.59706,51.497541
-2.597004,51.497552
-2.594829,51.499285
-2.594755,51.499343
-2.594684,51.499399
-2.592485,51.500921
-2.590237,51.502174
-2.589195,51.50267
-2.587259,51.503705
-2.58675,51.503941
-2.58491,51.504921
-2.582722,51.506087
-2.580114,51.507649
-2.580078,51.507688
-2.580033,51.507721
-2.579956,51.507735
-2.579903,51.507765
-2.57985,51.507796
-2.579746,51.507858
-2.579699,51.507885
-2.579655,51.507911
-2.579606,51.50794
-2.579515,51.507993
-2.579375,51.508076
-2.579333,51.508101
-2.579241,51.508154
-2.579202,51.508177
-2.57916,51.508201
-2.579117,51.508224
-2.578811,51.508437
-2.578009,51.508679
-2.57487,51.509311
-2.574664,51.509468
-2.573341,51.51324
-2.572885,51.513881
-2.572099,51.514813
-2.571896,51.51502
-2.571275,51.517235
-2.571231,51.517555
-2.570958,51.518806
-2.570951,51.518932
-2.570966,51.51903
-2.570967,51.519113
-2.57097,51.519176
-2.570981,51.519254
-2.570979,51.519319
-2.571011,51.519765
-2.571068,51.521756
-2.571076,51.521805
-2.571086,51.521856
-2.571163,51.522354
-2.571975,51.52383
-2.571417,51.526686
-2.571133,51.527191
-2.571023,51.527392
-2.570088,51.52918
-2.569631,51.531204
-2.569603,51.531546
-2.569592,51.531589
-2.569581,51.53164
-2.569532,51.531906
-2.571153,51.533297
-2.571469,51.533526
-2.571531,51.533573
-2.571586,51.533615
-2.571851,51.533789
-2.571912,51.533824
-2.571977,51.533861
-2.574393,51.535273
-2.576974,51.536468
-2.574628,51.538033
-2.574373,51.539303
-2.574505,51.539501
-2.575768,51.53995
-2.575916,51.539871
-2.575966,51.539827
-2.576,51.539831
-2.578056,51.540348
-2.578168,51.540467
-2.578539,51.540894
-2.578569,51.540926
-2.577138,51.542539
-2.577847,51.542956
-2.577895,51.542935
-2.577874,51.543054
-2.577906,51.543208
-2.577735,51.543249
-2.577735,51.543249
-2.577583,51.543237
-2.577575,51.543238
-2.577403,51.543284
-2.577403,51.543292
-2.5774,51.543304
-2.576589,51.543254
-2.575909,51.543177
-2.575116,51.543087
-2.574888,51.543061
-2.575027,51.543094
-2.575377,51.543174
-2.575182,51.543157
-2.575083,51.543151
-2.575043,51.543159
-2.575013,51.543167
-2.574984,51.543175
-2.574955,51.543182
-2.574927,51.543188
-2.574901,51.543194
-2.574877,51.543201
-2.574857,51.543208
-2.574836,51.543216
-2.574817,51.543225
-2.5748,51.543233
-2.574783,51.543241
-2.574764,51.543246
-2.574741,51.543249
-2.57465,51.543266
-2.574222,51.543357
-2.574205,51.543363
-2.574191,51.543371
-2.574177,51.543379
-2.574159,51.543385
-2.574143,51.543389
-2.574126,51.543392
-2.574112,51.543394
-2.574101,51.543394
-2.573986,51.543259
-2.573946,51.543201
-2.573897,51.543091
-2.573835,51.5429
-2.573752,51.542642
-2.573641,51.542312
-2.573569,51.542097
-2.573571,51.542092
-2.573591,51.542088
-2.573641,51.542072
-2.573772,51.542027
-2.573791,51.542018
-2.573879,51.541976
-2.573895,51.541968
-2.573919,51.541964
-2.573936,51.54196
-2.573955,51.541957
-2.573988,51.54194
-2.574004,51.541935
-2.57402,51.541932
-2.574039,51.541927
-2.574861,51.541673
-2.576062,51.541417
-2.577269,51.54116
-2.578344,51.540931
-2.578342,51.540923
-2.578467,51.540955
-2.578424,51.540957
-2.578359,51.541002
-2.578369,51.541024
-2.57842,51.541282
-2.578416,51.541297
-2.578408,51.541339
-2.578406,51.541351
-2.578405,51.541363
-2.578404,51.541376
-2.578403,51.541389
-2.578399,51.541399
-2.578394,51.541411
-2.578386,51.541421
-2.578379,51.541432
-2.578373,51.541443
-2.578366,51.541455
-2.578358,51.541468
-2.578351,51.541479
-2.578343,51.541491
-2.578334,51.541502
-2.578324,51.541514
-2.578315,51.541526
-2.578307,51.541538
-2.578299,51.541549
-2.57829,51.541561
-2.578282,51.541572
-2.578132,51.541878
-2.578011,51.542153
-2.577889,51.542431
-2.577735,51.543249
-2.577725,51.543226
-2.577494,51.542723
-2.578445,51.541446
-2.578423,51.540987
-2.578379,51.540922
-2.571743,51.533832
-2.571734,51.533794
-2.571678,51.533747
-2.571703,51.533678
-2.569574,51.53254
-2.569558,51.532486
-2.569241,51.531956
-2.571042,51.523719
-2.571105,51.523447
-2.571114,51.523396
-2.571074,51.523347
-2.571108,51.5233
-2.571115,51.523275
-2.570784,51.52136
-2.570787,51.521283
-2.570787,51.521215
-2.570786,51.520848
-2.570773,51.520338
-2.570738,51.519828
-2.574116,51.51163
-2.574122,51.511587
-2.574133,51.511552
-2.574044,51.511529
-2.573989,51.511442
-2.573972,51.511413
-2.57367,51.510472
-2.57915,51.501289
-2.579157,51.501252
-2.57915,51.501191
-2.579171,51.50106
-2.579144,51.501006
-2.578811,51.4994
-2.578837,51.499358
-2.578865,51.499314
-2.578886,51.499277
-2.578911,51.499241
-2.579319,51.498777
-2.579377,51.498748
-2.586786,51.489928
-2.586939,51.489896
-2.587029,51.489883
-2.58725,51.489778
-2.589474,51.488649
-2.589683,51.48852
-2.589749,51.488475
-2.589807,51.488433
-2.589863,51.488401
-2.590044,51.488285
-2.590091,51.488246
-2.590139,51.488204
-2.59018,51.488173
-2.59022,51.488141
-2.590269,51.488121
-2.591031,51.487738
-2.594501,51.485967
-2.594502,51.485967
-2.60141,51.482442
-2.601509,51.482397
-2.601498,51.482417
-2.601603,51.482367
-2.601698,51.482298
-2.60183,51.482218
-2.605047,51.480876
-2.605111,51.480821
-2.605165,51.480764
-2.605226,51.48071
-2.605281,51.480658
-2.60532,51.480615
-2.605495,51.480403
-2.605537,51.480361
-2.605589,51.480323
-2.605631,51.480295
-2.605678,51.480259
-2.605722,51.480225
-2.605794,51.480171
-2.605838,51.480148
-2.605844,51.480124
-2.605845,51.48011
-2.613166,51.479491
-2.613166,51.479493
-2.609734,51.486946
-2.609599,51.487049
-2.609489,51.487177
-2.609426,51.487248
-2.607936,51.490405
-2.607819,51.490732
-2.607676,51.491292
-2.607641,51.491396
-2.595223,51.499082
-2.594847,51.499294
-2.59473,51.499321
-2.594651,51.499359
-2.592395,51.501129
-2.592313,51.501166
-2.592236,51.501208
-2.592159,51.501248
-2.591933,51.501379
-2.591843,51.501435
-2.578107,51.508574
-2.57803,51.508723
-2.577959,51.508764
-2.577952,51.508794
-2.577921,51.508806
-2.576078,51.508669
-2.576003,51.508685
-2.575939,51.508709
-2.571836,51.524457
-2.571785,51.52456
-2.571833,51.524633
-2.571592,51.526848
-2.571218,51.527481
-2.571179,51.527541
-2.570892,51.527985
-2.570847,51.528051
-2.576058,51.534814
-2.576058,51.534815
-2.577703,51.53695
-2.577657,51.537032
-2.577637,51.537032
-2.57742,51.537086
-2.57738,51.537125
-2.577294,51.537207
-2.57614,51.538484
-2.575823,51.538679
-2.575769,51.538707
-2.577251,51.542751
-2.57749,51.543154
-2.577586,51.543166
-2.577476,51.54326
-2.577526,51.543234
-2.577513,51.543214
-2.577506,51.543213
-2.577505,51.543213
-2.577734,51.543249
-2.577735,51.543249
-2.574666,51.539121
-2.574904,51.538955
-2.574992,51.538914
-2.575434,51.538785
-2.575726,51.538679
-2.575789,51.538652
-2.575851,51.53862
-2.575918,51.538584
-2.575983,51.538553
-2.576047,51.538512
-2.576107,51.538469
-2.576168,51.538425
-2.576223,51.538373
-2.576331,51.538286
-2.576379,51.538245
-2.576754,51.537792
-2.576776,51.537758
-2.569803,51.529772
-2.569829,51.529705
-2.569899,51.529617
-2.569902,51.529543
-2.569938,51.529392
-2.569946,51.529338
-2.569964,51.529289
-2.569983,51.529232
-2.570058,51.529003
-2.570901,51.527431
-2.570983,51.52733
-2.571027,51.527294
-2.571139,51.527093
-2.57087,51.517624
-2.570879,51.517593
-2.570974,51.517504
-2.571061,51.517501
-2.571092,51.517425
-2.571681,51.516216
-2.571706,51.51617
-2.571746,51.516048
-2.57183,51.515881
-2.571855,51.515842
-2.57431,51.509782
-2.574444,51.509445
-2.574493,51.50942
-2.574543,51.509413
-2.574584,51.509393
-2.574622,51.509365
-2.574801,51.509131
-2.575732,51.508113
-2.576022,51.507938
-2.576241,51.507771
-2.578916,51.49933
-2.578952,51.499298
-2.57898,51.499254
-2.579016,51.499226
-2.579027,51.499177
-2.57903,51.499142
-2.579024,51.499095
-2.579078,51.499087
-2.580049,51.498126
-2.580152,51.497991
-2.580178,51.497959
-2.584371,51.491621
-2.584371,51.491621
-2.584537,51.49137
-2.584583,51.491318
-2.584648,51.491262
-2.584736,51.491208
-2.584852,51.491098
-2.584881,51.491068
-2.584916,51.491018
-2.584949,51.490969
-2.584982,51.490936
-2.586966,51.489962
-2.587024,51.489931
-2.588523,51.489135
-2.588524,51.489135
-2.597376,51.484431
-2.59741,51.48442
-2.597403,51.484369
-2.597467,51.484335
-2.597774,51.484213
-2.599172,51.483468
-2.599222,51.483431
-2.599445,51.483301
-2.608891,51.479136
-2.608932,51.479151
-2.609518,51.479243
-2.611584,51.479803
-2.61177,51.479773
-2.611832,51.479763
-2.612239,51.479702
-2.613166,51.479491
-2.613167,51.479491
-2.611772,51.479221
-2.611654,51.479067
-2.611642,51.47899
-2.611588,51.478952
-2.611533,51.478877
-2.611533,51.478728
-2.611561,51.478718
-2.611564,51.478564
-2.61161,51.478545
-2.611651,51.478528
-2.611864,51.47844
-2.611915,51.478418
-2.611969,51.478397
-2.612019,51.478376
-2.612063,51.478357
-2.612083,51.47835
-2.612094,51.478349
-2.612114,51.478345
-2.612141,51.478334
-2.612157,51.47832
-2.616219,51.484478
-2.616113,51.484536
-2.61599,51.484884
-2.615889,51.48501
-2.61581,51.485124
-2.615764,51.485222
-2.615791,51.485455
-2.615802,51.485689
-2.615856,51.485823
-2.615957,51.486036
-2.616039,51.486144
-2.61645,51.486682
-2.617798,51.488382
-2.615663,51.503821
-2.615593,51.503958
-2.615204,51.504446
-2.615244,51.504576
-2.615347,51.504682
-2.615365,51.504765
-2.615417,51.504912
-2.615475,51.505049
-2.61553,51.505178
-2.615659,51.505462
-2.615749,51.505612
-2.615821,51.505775
-2.615905,51.505927
-2.616164,51.506552
-2.616725,51.507871
-2.616938,51.508282
-2.617785,51.50944
-2.617809,51.50946
-2.617831,51.509487
-2.617857,51.509518
-2.617894,51.509535
-2.617923,51.509537
-2.611981,51.524519
-2.611758,51.524502
-2.610656,51.524189
-2.610369,51.52419
-2.610252,51.524191
-2.607877,51.524216
-2.607652,51.524219
-2.607478,51.524221
-2.607298,51.524225
-2.607144,51.524229
-2.606984,51.524233
-2.6068,51.52421
-2.60664,51.524223
-2.606123,51.524266
-2.60486,51.524525
-2.60475,51.524564
-2.604638,51.524601
-2.604527,51.524657
-2.604447,51.524726
-2.60437,51.524797
-2.604326,51.52486
-2.604322,51.525021
-2.604332,51.525108
-2.604322,51.525177
-2.60429,51.525232
-2.604237,51.525304
-2.604144,51.525364
-2.604029,51.525417
-2.598746,51.525221
-2.598591,51.5252
-2.598595,51.525147
-2.598645,51.525162
-2.598656,51.525183
-2.598656,51.525183
-2.598656,51.525183
-2.598656,51.525183
-2.598656,51.525184
-2.598656,51.525183
-2.598656,51.525182
-2.598658,51.52518
-2.598658,51.52518
-2.59793,51.525348
-2.597229,51.525497
-2.596566,51.525638
-2.596566,51.525638
-2.596478,51.525656
-2.596214,51.525712
-2.596185,51.525638
-2.596242,51.525551
-2.596156,51.525546
-2.596212,51.525525
-2.596231,51.525415
-2.596191,51.525449
-2.596149,51.525517
-2.595801,51.525602
-2.595801,51.525602
-2.596573,51.525782
-2.596977,51.526012
-2.596866,51.525881
-2.597228,51.526
-2.597472,51.525849
-2.598123,51.525414
-2.598123,51.525414
-2.598207,51.525359
-2.598537,51.525133
-2.598497,51.525107
-2.598079,51.524484
-2.598021,51.524435
-2.597955,51.524391
-2.597903,51.524345
-2.597852,51.524296
-2.597801,51.524248
-2.597745,51.524212
-2.597702,51.524166
-2.597657,51.524121
-2.619161,51.521401
-2.619148,51.521523
-2.619529,51.521292
-2.61995,51.520774
-2.620088,51.52065
-2.62021,51.520541
-2.620344,51.52042
-2.620471,51.520306
-2.620587,51.520202
-2.622403,51.518605
-2.622463,51.518548
-2.622515,51.518473
-2.622535,51.518414
-2.622553,51.518347
-2.620849,51.496261
-2.621382,51.495522
-2.621434,51.495425
-2.621623,51.495012
-2.621648,51.494945
-2.62169,51.494857
-2.621717,51.494779
-2.621707,51.494635
-2.621739,51.494525
-2.62176,51.494421
-2.621781,51.494323
-2.621777,51.494197
-2.621916,51.493738
-2.621954,51.493521
-2.621983,51.493341
-2.621981,51.493329
-2.62197,51.493316
-2.622,51.493235
-2.622009,51.493183
-2.621978,51.492678
-2.621972,51.492608
-2.613167,51.479491
-2.613167,51.479491
-2.613649,51.479426
-2.613664,51.479422
-2.613678,51.479419
-2.613699,51.479412
-2.614249,51.47931
-2.614286,51.479301
-2.614517,51.479297
-2.614545,51.479292
-2.614572,51.479288
-2.614597,51.479286
-2.615476,51.479344
-2.616226,51.479177
-2.617709,51.478776
-2.618549,51.478548
-2.618375,51.478382
-2.6184,51.478386
-2.618437,51.478386
-2.618469,51.478382
-2.618496,51.478375
-2.618524,51.478371
-2.618553,51.478368
-2.618582,51.478367
-2.618892,51.478317
-2.618917,51.478316
-2.619771,51.477889
-2.619771,51.477889
-2.621611,51.476991
-2.623085,51.476271
-2.623162,51.476229
-2.62368,51.474698
-2.623705,51.474696
-2.623742,51.47469
-2.623772,51.474686
-2.623797,51.474679
-2.623812,51.47467
-2.623827,51.474659
-2.623841,51.474646
-2.624159,51.474129
-2.623947,51.474028
-2.623909,51.474016
-2.621329,51.472473
-2.621933,51.471332
-2.622374,51.470652
-2.622363,51.470641
-2.622365,51.470626
-2.622369,51.47061
-2.622375,51.470593
-2.622377,51.470577
-2.622383,51.470562
-2.622391,51.470547
-2.6224,51.470533
-2.622839,51.469991
-2.62637,51.465826
-2.626468,51.465711
-2.626479,51.465697
-2.626489,51.465682
-2.626496,51.465672
-2.626511,51.465658
-2.626522,51.46564
-2.626534,51.465628
-2.626542,51.465618
-2.626551,51.465608
-2.62656,51.465599
-2.62657,51.465589
-2.62658,51.465578
-2.626949,51.464983
-2.626957,51.464959
-2.626963,51.464936
-2.626974,51.464914
-2.627005,51.464877
-2.627102,51.464753
-2.627122,51.464736
-2.628609,51.467118
-2.628644,51.467176
-2.628607,51.467152
-2.628585,51.467143
-2.628581,51.467141
-2.628586,51.467146
-2.62858,51.467157
-2.628574,51.467162
-2.628564,51.46717
-2.628554,51.467178
-2.628542,51.467187
-2.62853,51.467197
-2.628062,51.467849
-2.628046,51.467864
-2.628391,51.470441
-2.628527,51.47126
-2.628487,51.471426
-2.630007,51.470829
-2.631144,51.469551
-2.631307,51.469368
-2.631345,51.46934
-2.631382,51.469321
-2.631418,51.469307
-2.631517,51.469272
-2.63155,51.469264
-2.632515,51.468996
-2.632691,51.468965
-2.63276,51.468966
-2.632796,51.468968
-2.632831,51.468969
-2.632891,51.468978
-2.633104,51.469023
-2.631339,51.471163
-2.631303,51.471206
-2.631296,51.471185
-2.631211,51.47117
-2.631186,51.47118
-2.631165,51.471213
-2.630896,51.471307
-2.630869,51.47131
-2.630844,51.471311
-2.630818,51.471306
-2.629898,51.471551
-2.629864,51.471559
-2.629827,51.471561
-2.62967,51.47156
-2.628197,51.47197
-2.627802,51.472094
-2.626777,51.472459
-2.626481,51.4726
-2.626271,51.472705
-2.625748,51.473052
-2.625515,51.4732
-2.624539,51.47409
-2.624535,51.474104
-2.624524,51.474115
-2.624514,51.47413
-2.624499,51.474144
-2.624482,51.474157
-2.624464,51.474169
-2.624447,51.474178
-2.62443,51.474189
-2.624415,51.474203
-2.623886,51.474674
-2.623876,51.474694
-2.623864,51.474713
-2.623822,51.474768
-2.623806,51.474785
-2.622813,51.475986
-2.622718,51.476212
-2.622523,51.476329
-2.622464,51.476374
-2.622287,51.476512
-2.622287,51.476512
-2.62227,51.476534
-2.621866,51.476772
-2.619787,51.477589
-2.61947,51.477712
-2.619497,51.47773
-2.619519,51.477752
-2.619537,51.477774
-2.619556,51.477816
-2.619557,51.477839
-2.619557,51.47786
-2.619577,51.477968
-2.619579,51.47798
-2.619566,51.478006
-2.619556,51.478018
-2.619549,51.478042
-2.619551,51.478055
-2.619552,51.478068
-2.619103,51.478353
-2.619087,51.478363
-2.61907,51.478373
-2.616592,51.479112
-2.61619,51.479226
-2.61607,51.479248
-2.61597,51.479246
-2.615867,51.479247
-2.615707,51.479258
-2.615424,51.479299
-2.615312,51.479313
-2.615086,51.479305
-2.614796,51.479328
-2.614829,51.47937
-2.614881,51.479383
-2.614938,51.479389
-2.614943,51.47939
-2.614946,51.479408
-2.614938,51.479424
-2.614921,51.479434
-2.614889,51.479429
-2.614615,51.479235
-2.614601,51.479235
-2.614576,51.479237
-2.614531,51.479255
-2.613814,51.47944
-2.613167,51.479491
-2.613167,51.479491
-2.613071,51.479544
-2.61307,51.479544
